player,batting_average,strike_rate,bowling_average
P Cleary,0.729083665,72.90836653,25.79487179
HL Ferling,1.05,105,23.96153846
S Mandhana,1.014664411,101.4664411,1
SJ Johnson,1.205811138,120.5811138,17.52112676
T Cooper,0.2,20,0
EL King,1.083333333,108.3333333,20.33333333
DJS Dottin,0.957980558,95.79805582,18.94936709
JL Barsby,0.888888889,88.88888889,20.04878049
CL Hall,1.024096386,102.4096386,0
L Harris,1.652849741,165.2849741,0
ML Gibson,0.70212766,70.21276596,21.33333333
E Thompson,1.1,110,13
LG Smith,0.824,82.4,20.7037037
M Phillips,0.680555556,68.05555556,11.83333333
IMHC Joyce,0.775773196,77.57731959,20.62068966
A Shrubsole,0.963585434,96.35854342,18.11656442
SJ Elliott,0.415662651,41.56626506,38
KJ Hartshorn,0,0,28.4
NR Sciver,1.074815838,107.4815838,20.81879195
M Hinkley,0.693548387,69.35483871,0
CJ Koski,0.903508772,90.35087719,0
K Sutherland,0.5,50,12
T Saville,0.851851852,85.18518519,0
C Piparo,1,100,0
SC Williams,0.850798258,85.07982583,36.48148148
MT Chinouya,0.333333333,33.33333333,64
RW Chakabva,0.703424658,70.34246575,0
J Nyumbu,0.428571429,42.85714286,45
NE Bonner,0.596112311,59.6112311,30
GD Pope,0,0,0
Y Cariah,0.4,40,112
A Phillip,0.958333333,95.83333333,49
JA Foo,1.384615385,138.4615385,0
O Thomas,0.157894737,15.78947368,22.92982456
NR Kumar,0.889261745,88.9261745,18.0625
AJ Hosein,0.8,80,21.97590361
JPR Scantlebury-Searles,1.128205128,112.8205128,25.75
JL Jaggesar,0.75,75,24.76923077
H Hiri,0.558943089,55.89430894,58
K Christie,0.434782609,43.47826087,44.33333333
SW Billings,1.063559322,106.3559322,0
ST Finn,0.516746411,51.67464115,27.39013453
KOA Powell,0.62966462,62.96646197,0
SD Hope,0.74810154,74.81015405,0
E Lewis,1.132220796,113.2220796,0
NJ O'Brien,0.714836224,71.48362235,0
PKD Chase,0.315789474,31.57894737,31.95121951
WTS Porterfield,0.734750098,73.47500984,0
GH Dockrell,0.908402204,90.84022039,29.69354839
GC Wilson,0.761587884,76.15878844,0
TJ Murtagh,0.66588785,66.58878505,26.20430108
EC Joyce,0.632007903,63.20079032,0
PR Stirling,0.982831369,98.28313691,31.06944444
BJ McCarthy,0.791483113,79.14831131,28.03225806
Shafiul Islam,0.587719298,58.77192982,29.95049505
Mosharraf Hossain,0.420454545,42.04545455,18.13333333
JM Vince,0.942779292,94.27792916,50.25
Nasir Hossain,0.819469835,81.94698355,24.78846154
GS Ballance,0.635305223,63.53052234,0
Taijul Islam,0.484972678,48.49726776,33.19791667
GJ Batty,0.590811199,59.08111989,31.31914894
AN Cook,0.536717205,53.6717205,0
ZS Ansari,0.490262489,49.02624894,33.2962963
Shuvagata Hom,1.01814059,101.814059,49.58333333
MD Craig,0.537170264,53.71702638,57.41666667
DAJ Bracewell,0.765,76.5,33.35820896
J Yadav,0.561702128,56.17021277,29.5483871
TS Roland-Jones,0.69144385,69.14438503,24.8627451
MS Crane,0.388214905,38.82149047,27.56701031
LA Dawson,0.711822188,71.18221882,28.48979592
TK Curran,0.902631579,90.26315789,24.48510638
DJ Malan,0.841439814,84.14398142,39.92307692
LS Livingstone,1.094508976,109.4508976,25.33333333
KK Jennings,0.673100544,67.3100544,39.45833333
JM Anderson,0.450901804,45.09018036,23.11036036
T Westley,0.708526012,70.85260116,35.6
KAJ Roach,0.405870445,40.58704453,27.42920354
MD Stoneman,0.720714758,72.07147584,143
SW Ambris,0.812720848,81.27208481,0
GH Worker,1.144524237,114.4524237,16.75
SC Kuggeleijn,1.525821596,152.5821596,20.92982456
HK Bennett,0.533333333,53.33333333,24.98305085
SHA Rance,1.246376812,124.6376812,34.1875
Sunzamul Islam,0.712962963,71.2962963,31.33333333
Simi Singh,0.876726886,87.67268863,27.1509434
DM Braat,0.282051282,28.20512821,19.77777778
S Siegers,0.8,80,21.40909091
B de Leede,0.642045455,64.20454545,0
CG Steenstra Toussaint,0.4,40,0
RV Scholes,0.549180328,54.91803279,12.72727273
M Veringmeier,0.965517241,96.55172414,0
CC van Slobbe,0.467661692,46.76616915,11.33333333
KE Bryce,0.882140275,88.21402748,15.47826087
K McGill,0.619318182,61.93181818,9.769230769
SL Kalis,0.799748111,79.97481108,18
L Klokgieters,0.529411765,52.94117647,79
PA Chatterji,0.826666667,82.66666667,24.22222222
HDJ Siegers,1.029333333,102.9333333,21.18181818
A Aitken,0.683229814,68.32298137,12.14285714
S Haggo,0.58490566,58.49056604,14.71428571
KL Gordon,0.636871508,63.68715084,17.30645161
H Hameed,0.509109571,50.91095715,0
SK Raina,1.092895384,109.2895384,38.07692308
Parvez Rasool,1.259259259,125.9259259,22.64
RR Pant,1.093093093,109.3093093,0
GM Hennessy,0.751341682,75.13416816,23.75
AE Jones,1.048825145,104.8825145,0
FR Davies,0.402061856,40.20618557,18.04054054
GA Elwiss,0.828205128,82.82051282,22.02898551
JM Dibble,0.333333333,33.33333333,66.33333333
TF Brookes,0.719298246,71.92982456,11
PJ Scholfield,0.947454844,94.7454844,19
L Lee,1.04232249,104.232249,12
KL George,0.764957265,76.4957265,39.06666667
FC Wilson,0.956097561,95.6097561,0
A Brindle,0.840993789,84.09937888,15.92307692
SN Luff,0.831236897,83.12368973,0
RH Priest,1.018467852,101.8467852,0
NE Farrant,0.768691589,76.86915888,16.05357143
LCN Smith,0.698254364,69.82543641,20.04761905
JM Holland,0.414634146,41.46341463,36.48571429
CJ Sayers,0.581632653,58.16326531,27.61290323
TJ Dean,0.434615385,43.46153846,0
Karim Janat,1.151767152,115.1767152,32.10526316
Rashid Khan,1.228464419,122.8464419,19.66261398
Shapoor Zadran,0.182926829,18.29268293,22.0625
L Tucker,0.922202797,92.22027972,0
Amir Hamza,0.533653846,53.36538462,21
Najeeb Tarakai,1.108597285,110.8597285,0
Shafiqullah,1.228144989,122.8144989,0
Samiullah Shenwari,0.840641711,84.06417112,28.92857143
Gulbadin Naib,0.824603175,82.46031746,30.65306122
Hashmatullah Shahidi,0.627231005,62.72310046,0
Fareed Ahmad,0.846153846,84.61538462,21.21875
Shabir Noori,0.454545455,45.45454545,0
Nasir Jamal,0.633390706,63.33907057,0
Afsar Zazai,0.548825711,54.88257108,0
J Anderson,0.643051771,64.30517711,48.5
A Khaka,0.578947368,57.89473684,23.68131868
CL Tryon,1.203276247,120.3276247,38.675
Shaila Sharmin,0.503759398,50.37593985,109
Khadija Tul Kubra,0.293103448,29.31034483,17.19444444
A Steyn,0.635616438,63.56164384,0
Nahida Akter,0.75862069,75.86206897,16.33846154
Rumana Ahmed,0.626274066,62.62740657,15.27777778
S Luus,0.804081633,80.40816327,23.67088608
Panna Ghosh,0.333333333,33.33333333,24.10526316
Salma Khatun,0.662337662,66.23376623,18.04615385
Jahanara Alam,0.509259259,50.92592593,21.65217391
S Jafta,0.581005587,58.10055866,0
Fargana Hoque,0.753505535,75.35055351,0
Sharmin Akhter,0.624371859,62.43718593,0
M Daniels,0.466666667,46.66666667,26.81481481
Lata Mondal,0.590163934,59.01639344,30.4
Y Fourie,0.454545455,45.45454545,13.53846154
Sharmin Sultana,0.3,30,0
O Kirsten,2,200,13.66666667
Nigar Sultana,0.712413793,71.24137931,0
MM Letsoalo,0.219512195,21.95121951,18.30769231
STR Binny,1.048423423,104.8423423,24.32258065
LMP Simmons,0.976227505,97.6227505,46.71428571
KM Beams,0.455223881,45.52238806,15.88888889
D Devnarain,0.612745098,61.2745098,80
A Bosch,0.776190476,77.61904762,39.14285714
M Klaas,0.459016393,45.90163934,24.8627451
HR Huddleston,0.884012539,88.40125392,17.76595745
LM Kasperek,0.833333333,83.33333333,13.94262295
EM Bermingham,0.928571429,92.85714286,30.22222222
AM Peterson,0.941176471,94.11764706,23.34782609
EC Perry,0.706666667,70.66666667,0
ML Green,0.856453559,85.64535585,12.1
KT Perkins,0.862726406,86.27264061,0
KJ Martin,0.915723982,91.57239819,0
AC Kerr,1.001315789,100.1315789,18.53521127
MADD Surangika,0.625748503,62.5748503,0
AC Jayangani,0.890072765,89.00727651,27.38
I Ranaweera,0.495297806,49.52978056,21.37704918
MDN Hansika,0.484496124,48.4496124,0
HIS Mendis,0.591397849,59.13978495,0
BMSM Kumari,0.460526316,46.05263158,37
PM Weerakkody,0.577806122,57.78061224,0
SIP Fernando,0.608695652,60.86956522,25.625
PRCS Kumarihami,0.433219178,43.32191781,21.75
KDU Prabodhani,0.542056075,54.20560748,30.64516129
LE Kaushalya,0.826027397,82.60273973,19.05263158
KADA Kanchana,0.610421836,61.04218362,37.21428571
GWHM Perera,0.636447734,63.64477336,0
MGMCP Gunawardene,0.44,44,16.33333333
KJ Ferrary,0.76744186,76.74418605,4.5
J Evans,0.955223881,95.52238806,7.7
K Mirpuri,0.673913043,67.39130435,15.25
IDM Latin,1.157360406,115.7360406,14.66666667
SRM Arachichige,0,0,3
R Schachat,0.72,72,27
K Aswani,1.025641026,102.5641026,0
JD Freyone,0.466019417,46.60194175,0
J Hazell,1.25,125,0
MO Bacarese,0.56626506,56.62650602,19
CJ Phillips,0.6,60,0
Asad Mohammad,1.481481481,148.1481481,74.33333333
A van den Berg,0,0,14.33333333
Kashif Hussain,1,100,0
R Pillai,0.717647059,71.76470588,25
DJ Hawke,0,0,29
Khaled Khan,1.555555556,155.5555556,0
K Cawte,0,0,8.333333333
B Ess,0.59375,59.375,0
MJ Ansell,0.644067797,64.40677966,13.8
D Weston,1.113402062,111.3402062,0
Sajid Liaqat,0.96,96,15.66666667
Mudassar Muhammad,1.120879121,112.0879121,18.6
A Sarma,0.762114537,76.21145374,0
S Mills,0.25,25,70
Farzan Afzal,0.931818182,93.18181818,13.4
R Panchal,0.625,62.5,27
Tanveer Iqbal,0,0,12
Emanuel Solomon,1.472727273,147.2727273,0
Kuldeep Lal,0.909090909,90.90909091,16.16666667
N Dokarker,0.285714286,28.57142857,0
S Bangera,0.985074627,98.50746269,0
Atif Mehmood,1.181818182,118.1818182,12
E Solomon,1.050632911,105.0632911,0
M Hoffman,0.407407407,40.74074074,0
Talat Nadeem,0,0,9
GK Diviya,0.54109589,54.10958904,15.88888889
Zumika Azmi,0.659090909,65.90909091,77
WA Duraisingam,0.766315789,76.63157895,21.13333333
Jannadiah Halim,0,0,9.181818182
Sasha Azmi,0.96969697,96.96969697,19
Noor Hayati Zakaria,0.416666667,41.66666667,75.5
Nur Arianna Natsya,0.647058824,64.70588235,15.84210526
NA Pratt,1.022556391,102.2556391,0
Ankita Ved,0.682352941,68.23529412,0
Kashish Agarwal,0.333333333,33.33333333,6.666666667
Mahirah Izzati Ismail,0.493150685,49.31506849,23.16666667
Smruthi Radhakrishnan,0.285714286,28.57142857,37.5
DI Chunan,0.428571429,42.85714286,0
T Sen,0,0,12
Emylia Eliani,0.347826087,34.7826087,0
Christina Baret,0.56302521,56.30252101,0
Khalid Latif,0.961625282,96.16252822,0
Zulfiqar Babar,0.745614035,74.56140351,30
Sadia Yousuf,0.163636364,16.36363636,23.75
Nida Dar,0.853715623,85.37156232,21.51401869
Bismah Maroof,0.7925,79.25,37.29411765
Asmavia Iqbal,0.749271137,74.9271137,18.88461538
Maham Tariq,0.037037037,3.703703704,69
Sana Mir,0.596375618,59.63756178,24.2972973
Aliya Riaz,0.714067278,71.40672783,38.2
Nain Abidi,0.675977654,67.59776536,0
Ayesha Zafar,0.631805158,63.18051576,0
Javeria Khan,0.676199262,67.6199262,23.85714286
TMM Newton,0.808333333,80.83333333,29.375
HM Rowe,0.828571429,82.85714286,19.64150943
Sidra Nawaz,0.439344262,43.93442623,0
Diana Baig,0.51744186,51.74418605,26.01960784
Iram Javed,0.591044776,59.10447761,27
L Cheatle,0.818181818,81.81818182,24.6875
SRH Curtis,0.747619048,74.76190476,0
Naveen-ul-Haq,0.826923077,82.69230769,20.71134021
Nawroz Mangal,0.76070901,76.07090103,17.6
Afzal Saleem,1.06763285,106.763285,27
Muhammad Abbasi,1,100,15
Imran Azam,0.5,50,0
Muzaffar Mujeed,1.192307692,119.2307692,0
Waqas Akram,1,100,0
Roheel Shamus,1,100,0
Abdul Waheed,0.912087912,91.20879121,3.666666667
Shanawaz Khan,0.869565217,86.95652174,0
Gulam Mustafa,1.181818182,118.1818182,0
Ibrarul Haq,1.396551724,139.6551724,12.41666667
E Ochieng,0.769230769,76.92307692,26.25
D Muhumuza,0.675422139,67.54221388,23.16666667
Mohammed Irfan (2),1.31372549,131.372549,60
Z Arinaitwe,0.1,10,0
Nouman Sarwar,0.8125,81.25,18.5
Mohammed Nadeem,0.519480519,51.94805195,20.77142857
F Nsubuga,0.667525773,66.75257732,17.225
Mohammed Awais,0.774774775,77.47747748,21.85714286
Abdalah Lubega,0.666666667,66.66666667,0
Iqbal Hussain,0.854014599,85.40145985,16
AS Kyobe,0.498855835,49.88558352,0
B Masaba,0.583431953,58.34319527,16.81818182
Tamoor Sajjad,0.886486486,88.64864865,26.6
J Sebanja,0.51171875,51.171875,40
HB Kayondo,0.554232804,55.42328042,0
L Sematimba,0.428571429,42.85714286,0
Mujeeb-ur-Rehman,0,0,21
A Otwani,0.757709251,75.77092511,0
Shoaib Ali,2.5,250,8.916666667
Hammad Saeed,1.258241758,125.8241758,5.777777778
Mohsin Shabbir,0.612903226,61.29032258,0
A Hartley,0.547368421,54.73684211,21.70175439
OU Ranasinghe,0.623901582,62.39015817,20.08108108
LA Marsh,0.763665595,76.36655949,25.08474576
BA Langston,1.046948357,104.6948357,23
SS Weerakkody,0.654353562,65.4353562,17.24242424
WGAKK Kulasuriya,0.583333333,58.33333333,38.3
H Karunaratne,0.430188679,43.01886792,35.5
NND de Silva,0.849840256,84.98402556,34.5
Inam-ul-Haq,0.769516729,76.95167286,40.4
RN Patel,0.925233645,92.52336449,7.666666667
AA Obanda,0.869438366,86.94383662,0
MDK Perera,0.49890431,49.89043097,53.43333333
FDM Karunaratne,0.524964044,52.49640436,67.5
CT Mumba,0.472727273,47.27272727,49.11111111
MDKJ Perera,0.985257985,98.52579853,0
CB Mpofu,0.317880795,31.78807947,33.51190476
JK Silva,0.388209921,38.82099209,0
CBRLS Kumara,0.347107438,34.7107438,29.68292683
WU Tharanga,0.705384958,70.53849577,0
HMRKB Herath,0.56200318,56.20031797,31.2826087
GSNFG Jayasuriya,1.003484321,100.3484321,76.25
SS Pathirana,0.797546012,79.75460123,37.53846154
T Panyangara,0.599099099,59.90990991,35.8125
TS Chisoro,0.704845815,70.4845815,35.28571429
JDF Vandersay,0.47761194,47.76119403,25.2
BV Vitori,0.6953125,69.53125,31.06666667
MR Pedersen,0.728434505,72.84345048,15
RB Javed,0.576923077,57.69230769,22.61538462
FA Klokker,0.818051576,81.80515759,0
A Khan,0.881188119,88.11881188,50.33333333
HAM Shah,0.726296959,72.62969589,19.47826087
A Bulow,0.775757576,77.57575758,16.8
Yasir Iqbal,0.87890625,87.890625,79
GP Meade,0.826923077,82.69230769,37.66666667
WTN Fernando,0.181818182,18.18181818,19
DG Crowley,0.828012358,82.80123584,25.77777778
CS Sandri,0.830769231,83.07692308,36.77777778
Zameer Khan,0.556771546,55.67715458,0
Charanjeet Singh,1,100,36
Aftab Ahmed (2),1.026455026,102.6455026,15.08333333
L di Giglio,0.392857143,39.28571429,74
Khawar Ali,0.60780065,60.78006501,17.84883721
RJ Ranpura,0.725925926,72.59259259,17.0952381
T Manders,0.84137931,84.13793103,8
S Bremar,0.603448276,60.34482759,0
Mohammad Nadeem,0.754166667,75.41666667,23.21276596
Amir Ali,0.798866856,79.88668555,21.9375
JJ Tucker,0.734782609,73.47826087,48.45454545
JA DeSilva,0.821917808,82.19178082,49
OL Pitcher,0.53526971,53.52697095,21
BJ Hall,0.25,25,19
DA Minors,0.576687117,57.66871166,0
GH Maybury,0.333333333,33.33333333,18
Zeeshan Maqsood,0.830366492,83.03664921,18.35632184
M Ansari,0.292682927,29.26829268,23
DC Stovell,0.602122016,60.21220159,20.43478261
C Outerbridge,0.238095238,23.80952381,21
KS Leverock,1.083467095,108.3467095,23.71428571
AV Lalcheta,0.807162534,80.71625344,23.5
RJG Palmer,0.666666667,66.66666667,34.83333333
C Bisson,0.819620253,81.96202532,0
SA Ahmad,0.871595331,87.15953307,18.20833333
Bashir Shah,0.486486486,48.64864865,19.23076923
JE Dunford,0.710059172,71.00591716,0
AW Hawkins-Kay,0.752380952,75.23809524,28.15384615
JW Jenner,1.033039648,103.3039648,43
LE Gallichan,0.157894737,15.78947368,0
B Kynman,0.724137931,72.4137931,21.08333333
CW Perchard,0.799086758,79.9086758,19.02857143
NAT Watkins,0.704545455,70.45454545,18.57894737
A Bonora,0.439622642,43.96226415,0
EH Hutchinson,1.004444444,100.4444444,18
TK Patel,0.569565217,56.95652174,13.5
BBJL Perera,1.028720627,102.8720627,0
Manpreet Singh,0.826771654,82.67716535,22.5
R Tanweer,0.692307692,69.23076923,0
Jasdeep Singh,0.665322581,66.53225806,34.23076923
Danial Ahmed,0.444444444,44.44444444,17.58333333
AAA Amsterdam,0.614754098,61.47540984,20
SS Khadye,0.377358491,37.73584906,0
Jatinder Singh,0.820139329,82.01393287,26
Ali Khan,0.416666667,41.66666667,21.67307692
A Poulose,0.610169492,61.01694915,0
Zeeshan Siddiqui,0.566513761,56.65137615,0
DMW Rawlins,0.911355736,91.13557358,24.93877551
DAW Hollis,0.402173913,40.2173913,0
Fahad Babar,0.662921348,66.29213483,0
Omar Hayat,1.666666667,166.6666667,15.2
NI Standford,1.285714286,128.5714286,0
RR Timbawala,0.641509434,64.1509434,0
AL Dodson,0.831967213,83.19672131,0
Fida Hussain,0.991071429,99.10714286,0
H Carlyon,0.84418146,84.41814596,30.14285714
P Nair,0.05,5,14
T Bharaj,0.773148148,77.31481481,0
Abdul Hashim,0.740384615,74.03846154,0
J Smith,0,0,26.5
Abdullah Syed,0,0,0
A Mukund,0.596273292,59.62732919,0
Kuldeep Yadav,0.521298174,52.12981744,24.82236842
Mohammad Saifuddin,0.949602122,94.9602122,23.71604938
Farhad Reza,0.754237288,75.42372881,26.56756757
Abul Hasan,0.846774194,84.67741935,26.5862069
SR Patel,0.875070133,87.50701328,33.55958549
Nabil Samad,0,0,25.375
Shahadat Hossain,0.476839237,47.68392371,49.37254902
JEC Franklin,0.718000448,71.80004483,29.51351351
Mohammad Asghar,0.8,80,23.27272727
Alok Kapali,0.730769231,73.07692308,19.76190476
Sohag Gazi,0.777173913,77.7173913,31.92063492
Shahid Afridi,1.337508028,133.7508028,28.13978495
Ariful Haque,1.051457976,105.1457976,35.5
RJ Gleeson,0.518987342,51.89873418,21.58928571
Abdul Mazid,0.904,90.4,0
Arafat Sunny,0.8125,81.25,17.63380282
Jahurul Islam,0.792227205,79.22272048,0
Anamul Haque,0.917444901,91.7444901,0
Al-Amin Hossain,0.532258065,53.22580645,21.53846154
Abu Hider,0.936936937,93.69369369,38.31034483
JJ Cobb,0.848135799,84.81357987,34.04444444
Al-Amin,1.157024793,115.7024793,42
RN ten Doeschate,0.952359449,95.23594491,22.93589744
Mehedi Maruf,1.033254157,103.3254157,0
RS Bopara,0.817023323,81.70233229,27.39903846
Hasanuzzaman,1.06557377,106.557377,0
Shahriar Nafees,0.733086191,73.30861909,0
Mahedi Hasan,0.98974359,98.97435897,23.56603774
Alauddin Babu,0.625,62.5,38.2
Mohammad Shahid,0.441176471,44.11764706,24.54545455
Mohammad Sharif,0.419354839,41.93548387,70.5
Nahidul Islam,1.125,112.5,25.41176471
Ashar Zaidi,0.965317919,96.53179191,26.86046512
Nazmul Islam,0.846153846,84.61538462,31.34375
Mohammad Sami,0.564724919,56.47249191,29.71818182
Abdur Razzak,0.775280899,77.52808989,25.72839506
Zakir Hasan,0.933823529,93.38235294,0
Liton Das,0.914257955,91.42579548,0
DPMD Jayawardene,0.756290962,75.62909621,32
PC de Silva,1.110465116,111.0465116,30.3
Naeem Islam,0.676159479,67.61594793,37.34782609
Muktar Ali,1.048275862,104.8275862,35.76923077
Saqlain Sajib,1,100,36.42857143
Mahmudul Hasan,0.733333333,73.33333333,137
MT Coles,0.868388684,86.83886839,23.86896552
Imran Khan (1),0.444444444,44.44444444,25.375
Ziaur Rahman,1.063205418,106.3205418,32.21428571
SMSM Senanayake,0.836575875,83.65758755,36.59090909
Mohammad Mithun,0.889759373,88.97593733,0
BMAJ Mendis,0.89701897,89.70189702,24.7
Ahmed Shehzad,0.869814767,86.98147665,71
Anwar Ali,1.087378641,108.7378641,37.81632653
Shohidul Islam,0.916666667,91.66666667,19.29166667
BAC Howell,1.016268429,101.6268429,21.62011173
Nadif Chowdhury,0.930635838,93.06358382,0
Mohammad Enamul Haque,1,100,0
Abu Jayed,0.444444444,44.44444444,22.94736842
Monir Hossain,0.692307692,69.23076923,31.88888889
Afif Hossain,1.126550868,112.6550868,18.34782609
Naeem Islam Jr.,0.64,64,40.66666667
Song Yangyang,0.5,50,0
Feng Yu,0.526315789,52.63157895,11.66666667
Lu Cangcang,0.25,25,0
K Wakita,0.824561404,82.45614035,8.75
MM Siddique,0.596774194,59.67741935,24
Wang Zihao,0.666666667,66.66666667,0
Han Junhui,0.5,50,0
Tian Suqing,0.2,20,0
R Matsumura,0.166666667,16.66666667,22
Pu Xianliang,0.666666667,66.66666667,0
Zhang Yu Fei,0.766467066,76.64670659,26.5
Song Yulin,0.285714286,28.57142857,0
Wang Yu,0.25,25,0
M Taniyama,0.95,95,10
T Hagihara,0.722222222,72.22222222,3
JL Hunter,0.58974359,58.97435897,19.8
L Winfield,0.916246607,91.62466072,0
EJ Smith,0.789473684,78.94736842,0
A Lanning,0.978723404,97.87234043,0
KJ Garth,0.819410319,81.94103194,21.15517241
KL Britt,0.713114754,71.31147541,0
G Wareham,1.153846154,115.3846154,19.42372881
